85122.656293	100.000000	11.108161
86119.565476	100.000000	11.020161
87190.217336	100.000000	11.116161
0000	93.296176
21690.598797	100.000000	91.965266
21894.464003	100.000000	5641.025343
22045.605706	0.000000	343.089484
22291.541166	0.000000	13.785229
22468.820564	76.214771	65.174619
22670.678302	100.000000	85.960779
22873.507669	100.000000	94.669906
23034.176270	100.000000	91.111662
23272.277360	100.000000	87.363674
23425.948960	100.000000	83.368832
23696.870903	100.000000	86.474561
23844.896726	100.000000	91.013453
24073.530457	100.000000	93.239427
24262.544611	100.000000	85.123526
24468.810777	100.000000	86.576212
24705.008641	100.000000	85.851504
24865.900511	100.000000	84.597130
25135.795198	100.000000	87.801925
25325.249630	100.000000	86.079693
25541.410449	100.000000	86.828665
25751.387368	100.000000	88.825339
25925.044736	100.000000	84.161795
26185.831350	100.000000	86.775167
26336.513150	100.000000	90.336336
26572.963912	100.000000	94.805446
26739.093729	100.000000	83.968688
26975.117273	100.000000	84.712830
27195.287473	100.000000	82.771505
27367.718633	100.000000	84.114200
27651.156561	100.000000	84.736692
27820.029323	100.000000	82.771854228060.261980	100.000000	84.6218779.261003	100.000000	90.607476
19009.507838	100.000000	91.341410
19253.792351	100.000000	86.236258
19494.943021	100.000000	85.369797
19731.774494	100.000000	89.044427
19979.735714	100.000000	85.961617
20195.888154	100.000000	88.015345
20423.787437	100.000000	88.712240
20652.190803	100.000000	85.645413
2021800.938727	100.000000	86.8718021171.814787	100.000000	87.762583
21412.531181	100.000000	90.897146
21652.046247	100.000000	88.132234
9107
31464.960604	100.000000	91.508690
31716.572830	100.000000	91.021732
32041.335271	100.000000	84.417101
32333.164058	100.000000	86.386007
32560.961555	100.000000	84.465019
32874.423131	100.000000	86.912051
33160.316527	100.000000	85.778157
33458.828743	100.000000	86.683383
33780.741873	100.000000	85.470702
34083.812514	100.000000	85.064301
34379.621209	100.000000	84.643237
34654.977441	100.000000	91.235978
34897.583033	100.000000	95.307801
35188.263231	100.000000	87.132648
35487.782504	100.000000	79.144607
35767.997813	100.000000	82.804274
36062.614883	100.000000	81.691647
36259.186140	100.000000	90.828484
36482.426598	100.000000	94.414675
36780.011180	100.000000	86.498153
37062.231521	100.000000	82.458506
37355.037925	100.000000	80.899944
37642.256043	100.000000	81.886242
37943.283470	100.000000	80.565331
38232.945750	100.000000	83.137799
38528.501862	100.000000	82.452570
38835.591411	100.000000	83.227214
39153.081791	100.000000	83.795825
39449.366155	100.000000	85.819476
39719.030054	100.000000	80.497119
40005.642673	100.000000	83.585231
40306.956531	100.000000	71.701796
40582.682456	100.000000	87.733497
40838.058990	100.000000	91.506081
41086.957248	100.000000	93.539498
41328.638797	100.000000	745.565835
41574.895585	0.000000	19.005745
41831.713343	9.771285	5109.202427
42083.390146	0.155479	10964.024069
42341.680284	0.000000	14950.336606
42642.827281	0.000000	84965.564470
42978.570933	0.000000	166837.060921
43350.428618	0.000000	314866.093215
43719.488624	0.000000	452643.903236
44035.790245	0.000000	602299.677054
44431.356585	0.000000	783635.697221
44885.198907	0.000000	1012570.288345
45161.125025	0.000000	1103976.977398
45302.337514	0.000000	1019109.712159
45446.982781	0.000000	823558.625456
45592.053299	0.000000	634574.402773
45749.703314	0.000000	480184.004064
45899.953422	0.000000	296482.726795
46092.162698	0.000000	119845.429643
46431.134894	0.000000	11.855570
46769.587587	78.144430	45.888707
46997.771926	100.000000	27.169325
47323.217445	100.000000	36.042855
47657.830559	100.000000	35.915613
47962.638742	100.000000	55.459031
48294.953793	100.000000	35.317760
48626.497657	100.000000	32.616252
48928.368542	100.000000	50.377370
49244.247088	100.000000	35.106186
49586.945464	100.000000	38.679983
49902.559393	100.000000	43.233638
50223.111368	100.000000	57.132918
50503.402801	100.000000	36.098967
50752.950422	100.000000	33.513213
51050.622657	100.000000	37.616089
51360.776963	100.000000	55.445802
51684.194612	100.000000	37.065124
52015.719621	100.000000	36.000905
52319.932932	100.000000	43.120686
52636.786566	100.000000	44.833398
52972.236638	100.000000	40.439198
53275.978744	100.000000	49.673508
53604.236865	100.000000	38.958733
53898.377621	100.000000	62.302070
54132.696383	100.000000	75.881426
54417.531262	100.000000	35.506381
54756.458179	100.000000	43.406743
55054.839055	100.000000	59.320768
55389.449395	100.000000	35.302795
55728.222018	100.000000	36.196651
56065.935101	100.000000	35.458271
56372.767712	100.000000	52.306359
56710.427207	100.000000	38.561099
57055.624856	100.000000	53.622486
57368.617352	100.000000	58.840888
57691.778186	100.000000	33.006475
57924.795286	100.000000	29.172476
58244.968892	100.000000	43.263972
58562.047880	100.000000	58.398794
58880.371112	100.000000	41.426353
59171.664281	100.000000	37.532317
59470.942622	100.000000	77.341053
59750.824862	100.000000	53.556033
60087.757843	100.000000	37.113845
60403.645824	100.000000	38.581896
60693.375268	100.000000	34.975667
61008.740178	100.000000	55.265501
61295.345151	100.000000	39.363630
61600.697100	100.000000	37.904839
61917.875317	100.000000	36.074405
62238.239862	100.000000	50.853251
62577.065743	100.000000	33.264500
62884.298169	100.000000	32.669951
63215.898210	100.000000	31.295649
63536.379702	100.000000	52.120785
63851.819232	100.000000	34.859995
64145.394803	100.000000	50.774762
64449.792329	100.000000	39.701315
64756.049373	100.000000	59.014602
65020.185608	100.000000	37.352911
65333.855046	100.000000	39.345942
65664.079042	100.000000	37.614744
65986.177508	100.000000	52.341121
66297.972525	100.000000	38.074217
66631.592143	100.000000	37.329510
66964.743921	100.000000	46.814041
67302.212897	100.000000	34.774039
67638.295992	100.000000	78488.839163	0.000000	3461892.651402
78938.727762	0.000000	3570865.902351
79452.082739	0.000000	3761483.169035
79844.840136	0.000000	3860852.205121
80315.639925	0.000000	3982883.034768
80674.358259	0.000000	4005521.172277
81094.831504	0.000000	4054280.692317
81502.808333	0.000000	4065879.648123
81866.492828	0.000000	4085695.938291
82247.092354	0.000000	4110007.149599
82579.298762	0.000000	4087664.595902
82992.719847	0.000000	4136911.856775
83411.187905	0.000000	4220294.543221
83848.012067	0.000000	4303252.027903
84213.847117	0.000000	4341385.809032
84613.829987	0.000000	4374342.712046
85010.498661	0.000000	4432444.866065
85334.788015	0.000000	4395063.974022
85790.642307	0.000000	4455153.193310
86196.259034	0.000000	4517681.082162
86617.031135	0.000000	4556823.722733
86954.136867	0.000000	4545481.995920
87297.741685	0.000000	4520951.421305
87666.890661	0.000000	4499861.225439
88103.095986	0.000000	4585002.167383
88497.832230	0.000000	4637313.169430
88934.435228	0.000000	4695818.993773
89383.612362	0.000000	4788098.682680
89750.135430	0.000000	4790094.461407
90158.482718	0.000000	4903282.246555
90607.587169	0.000000	4994629.887725
91105.180935	0.000000	5135309.898189
91591.658092	0.000000	5257689.114471
00	34.379033
78440.532820	100.000000	34.147689
78734.750594	100.000000	35.739400
79028.656216	100.000000	60.294132
79324.783861	100.000000	39.378313
79624.972800	100.000000	39.633676
79914.526934	100.000000	56.573541
80181.859993	100.000000	78.454957
80489.446104	100.000000	37.546976
80776.419559	100.000000	36.747603
81046.079342	100.000000	35.596721
81375.933643	100.000000	52.656207
81668.315228	100.000000	31.092726
81989.579130	100.000000	32.872375
82329.078592	100.000000	32.294588
82628.057824	100.000000	61.305501
82914.825221	100.000000	38.964143
83198.540303	100.000000	35.259079
83518.196303	100.000000	34.456583
83825.626427	100.000000	54.801932
84151.468011	100.000000	37.852055
84448.533994	100.000000	37.899430
84770.170057	100.000000	34.734395
85055.997235	100.000000	59.056825
85382.570987	100.000000	34.761595
85700.707393	100.000000	45.435110
85997.508694	100.000000	33.779362
86271.998158	100.000000	58.064741
